Vertices:
570.094339622641;245.591150442478;0;Vertex #0
704.094339622641;202.591150442478;1;Vertex #1
570.094339622641;119.591150442478;2;Vertex #2
437.094339622641;197.591150442478;3;Vertex #3
492.094339622641;359.591150442478;4;Vertex #4
649.094339622641;364.591150442478;5;Vertex #5
829.094339622641;163.591150442478;6;Vertex #6
568.094339622641;16.5911504424779;7;Vertex #7
334.094339622641;155.591150442478;8;Vertex #8
427.094339622641;457.591150442478;9;Vertex #9
723.094339622641;472.591150442478;10;Vertex #10
Edges:
570.094339622641;245.591150442478;694.57257645902;205.646641606923;1;0;1
704.094339622641;202.591150442478;578.595638755062;124.856880502112;1;1;2
570.094339622641;245.591150442478;570.094339622641;129.591150442478;7;0;2
570.094339622641;119.591150442478;445.720343435687;192.532291063398;5;2;3
570.094339622641;245.591150442478;446.500506035601;200.985857117832;3;0;3
437.094339622641;197.591150442478;488.87950418358;350.121998785606;7;3;4
570.094339622641;245.591150442478;497.741178778553;351.338077829991;9;0;4
570.094339622641;245.591150442478;643.563504403465;356.259892327516;8;0;5
492.094339622641;359.591150442478;639.099406967977;364.272840485323;2;4;5
649.094339622641;364.591150442478;700.879504183586;212.060302099331;5;5;1
704.094339622641;202.591150442478;819.548181949169;166.569551636601;1;1;6
829.094339622641;163.591150442478;576.807419058747;21.4985170214337;2;6;7
568.094339622641;16.5911504424779;342.691878820091;150.484065192711;1;7;8
334.094339622641;155.591150442478;424.151257437718;448.034044852728;1;8;9
427.094339622641;457.591150442478;713.107155065665;472.085043116955;5;9;10
723.094339622641;472.591150442478;825.849531195137;173.050073122656;0;10;6
649.094339622641;364.591150442478;717.442025219693;464.341826719255;1;5;10
570.094339622641;119.591150442478;568.288477784426;26.5892657743861;3;2;7
437.094339622641;197.591150442478;343.354099360784;159.366974801721;7;3;8
492.094339622641;359.591150442478;432.621702384287;449.257588124919;9;4;9
704.094339622641;202.591150442478;579.61610278626;242.535659278033;1;1;0
570.094339622641;119.591150442478;695.593040490221;197.325420382844;1;2;1
570.094339622641;119.591150442478;570.094339622641;235.591150442478;7;2;0
437.094339622641;197.591150442478;561.468335809594;124.650009821559;5;3;2
568.094339622641;16.5911504424779;569.900201460857;109.593035110571;3;7;2
334.094339622641;155.591150442478;559.496800425195;21.6982356922428;1;8;7
568.094339622641;16.5911504424779;820.38126018654;158.683783863524;2;7;6
829.094339622641;163.591150442478;726.339148050121;463.132227762373;0;6;10
723.094339622641;472.591150442478;654.74665402559;372.840474165701;1;10;5
704.094339622641;202.591150442478;652.309175061697;355.121998785624;5;1;5
649.094339622641;364.591150442478;575.62517484183;253.922408557458;8;5;0
492.094339622641;359.591150442478;564.447500466721;253.844223054976;9;4;0
492.094339622641;359.591150442478;440.309175061697;207.060302099332;7;4;3
437.094339622641;197.591150442478;560.688173209682;242.196443767124;3;3;0
334.094339622641;155.591150442478;427.834579884497;193.815326083235;7;8;3
427.094339622641;457.591150442478;337.037421807558;165.148256032206;1;9;8
427.094339622641;457.591150442478;486.566976861001;367.924712760028;9;9;4
649.094339622641;364.591150442478;502.089272277304;359.909460399633;2;5;4
723.094339622641;472.591150442478;437.081524179617;458.097257768;5;10;9
829.094339622641;163.591150442478;713.640497296114;199.612749248354;1;6;1
